mnis_id,given_name,family_name,display_name,party_mnis_id,party_name,party_membership_start_date,party_membership_end_date
1437,Sylvia,Hermon,Lady Hermon,8,Independent,2017-06-08,2019-11-06
94,Michael,Heseltine,Lord Heseltine,4,Conservative,2001-07-12,2019-05-20
493,Stephen,Hesford,Stephen Hesford,15,Labour,1997-05-01,NA
340,Patricia,Hewitt,Ms Patricia Hewitt,8,Independent,2010-03-23,NA
865,Richard,Hickmet,Richard Hickmet,4,Conservative,1900-01-01,NA
1053,Robert,Hicks,Sir Robert Hicks,4,Conservative,1974-10-10,NA
1162,Maureen,Hicks,Mrs Maureen Hicks,4,Conservative,1987-06-11,NA
1067,Terence,Higgins,Lord Higgins,4,Conservative,1997-10-28,2019-01-01
1065,Stanley,Hill,Sir James Hill,4,Conservative,1970-06-18,NA
203,Trevor,Hill,Keith Hill,15,Labour,1992-04-09,NA
4644,Michael,Hill,Mike Hill,15,Labour,2017-06-08,2019-09-22
1524,Margaret,Hillier,Meg Hillier,15,Labour,2017-06-08,2019-11-06
423,David,Hinchliffe,Mr David Hinchliffe,15,Labour,1987-06-11,NA
866,Kenneth,Hind,Kenneth Hind,4,Conservative,1900-01-01,NA
3969,Damian,Hinds,Damian Hinds,4,Conservative,2017-06-08,2019-11-06
867,Michael,Hirst,Sir Michael Hirst,4,Conservative,1983-06-09,NA
4494,Simon,Hoare,Simon Hoare,4,Conservative,2017-06-08,2019-11-06
4602,Wera,Hobhouse,Wera Hobhouse,17,Liberal Democrat,2017-06-08,2019-11-06
140,Margaret,Hodge,Dame Margaret Hodge,15,Labour,2017-06-08,2019-11-06
1651,Robin,Hodgson,Lord Hodgson of Astley Abbotts,4,Conservative,2000-06-07,NA
1521,Sharon,Hodgson,Mrs Sharon Hodgson,15,Labour,2017-06-08,2019-11-06
210,Catharine,Hoey,Kate Hoey,15,Labour,2017-06-08,2019-11-06
349,Douglas,Hogg,Viscount Hailsham,4,Conservative,2015-10-12,NA
712,Stuart,Holland,Stuart Holland,15,Labour,1900-01-01,NA
4363,Catherine,Hollern,Kate Hollern,15,Labour,2017-06-08,2019-11-06
4016,George,Hollingbery,Sir George Hollingbery,4,Conservative,2017-06-08,2019-11-06
1652,John,Hollingworth,John  Hollingworth,4,Conservative,1900-01-01,NA
4474,Kevin,Hollinrake,Kevin Hollinrake,4,Conservative,2017-06-08,2019-11-06
1537,Philip,Hollobone,Mr Philip Hollobone,4,Conservative,2017-06-08,2019-11-06
1522,Adam,Holloway,Adam Holloway,4,Conservative,2017-06-08,2019-11-06
1404,Paul,Holmes,Paul Holmes,17,Liberal Democrat,2001-06-07,NA
1653,Mary,Holt,Mary  Holt,4,Conservative,1900-01-01,NA
728,James,Holt,Richard Holt,4,Conservative,1900-01-01,NA
594,John,Home Robertson,Mr John Home Robertson,15,Labour,1978-10-26,NA
868,William,Homewood,Bill Homewood,15,Labour,1900-01-01,NA
357,Geoffrey,Hoon,Mr Geoffrey Hoon,8,Independent,2010-03-22,NA
870,Thomas,Hooson,Tom Hooson,4,Conservative,1900-01-01,NA
351,Philip,Hope,Phil Hope,15,Labour,1997-05-01,NA
2,Kelvin,Hopkins,Kelvin Hopkins,8,Independent,2017-11-02,2019-11-06
196,John,Horam,Lord Horam,4,Conservative,2013-09-04,NA
871,Peter,Hordern,Sir Peter Hordern,4,Conservative,1900-01-01,NA
1514,Stewart,Hosie,Stewart Hosie,29,Scottish National Party,2017-06-08,2019-11-06
82,Michael,Howard,Lord Howard of Lympne,4,Conservative,2010-07-13,NA
1656,Robert,Howarth,Robert  Howarth,15,Labour,1900-01-01,NA
1495,David,Howarth,David Howarth,17,Liberal Democrat,2005-05-05,NA
544,Alan,Howarth,Lord Howarth of Newport,15,Labour,2005-06-15,NA
481,George,Howarth,Sir George Howarth,15,Labour,2017-06-08,2019-11-06
997,Denis,Howell,Denis Howell,15,Labour,1900-01-01,NA
993,David,Howell,Lord Howell of Guildford,4,Conservative,1997-06-06,NA
1606,John,Howell,John Howell,4,Conservative,2017-06-08,2019-11-06
556,Kim,Howells,Dr Kim Howells,15,Labour,1989-02-23,NA
1000,Eric,Hoyle,Lord Hoyle,15,Labour,1997-05-01,NA
467,Lindsay,Hoyle,Sir Lindsay Hoyle,15,Labour,2017-06-08,2019-11-04
873,Peter,Hubbard-Miles,Peter Hubbard-Miles,4,Conservative,1900-01-01,NA
874,Leslie,Huckfield,Les Huckfield,15,Labour,1900-01-01,NA
4407,Nigel,Huddleston,Nigel Huddleston,4,Conservative,2017-06-08,2019-11-06
1004,Gwilym,Hudson Davies,Ednyfed Hudson Davies,32,Social Democratic Party,1981-12-22,NA
980,Robert,Hughes,Robert Hughes,4,Conservative,1900-01-01,NA
1063,Royston,Hughes,Roy Hughes,15,Labour,1966-03-31,NA
1075,William,Hughes,Dr Mark Hughes,15,Labour,1970-06-18,NA
1163,John,Hughes,John Hughes,15,Labour,1987-06-11,NA
391,Kevin,Hughes,Mr Kevin Hughes,15,Labour,1992-04-09,NA
1051,Robert,Hughes,Lord Hughes of Woodside,15,Labour,1997-09-27,NA
459,Beverley,Hughes,Baroness Hughes of Stretford,15,Labour,2010-07-15,NA
4635,Edmund,Hughes,Eddie Hughes,4,Conservative,2017-06-08,2019-11-06
464,Jovanka,Humble,Mrs Joan Humble,15,Labour,1997-05-01,NA
649,John,Hume,Mr John Hume,31,Social Democratic & Labour Party,1983-06-09,NA
1024,John,Hunt,Sir John Hunt,4,Conservative,1964-10-15,NA
994,David,Hunt,Lord Hunt of Wirral,4,Conservative,1997-10-20,NA
1572,Jeremy,Hunt,Jeremy Hunt,4,Conservative,2017-06-08,2019-11-06
48,Andrew,Hunter,Mr Andrew Hunter,7,Democratic Unionist Party,2004-12-12,NA
4511,Rupa,Huq,Dr Rupa Huq,15,Labour,2017-06-08,2019-11-06
1561,Nicholas,Hurd,Mr Nick Hurd,4,Conservative,2017-06-08,2019-11-06
32,Alan,Hurst,Mr Alan Hurst,15,Labour,1997-05-01,NA
4394,Imran,Hussain,Imran Hussain,15,Labour,2017-06-08,2019-11-06
494,John,Hutton,Lord Hutton of Furness,15,Labour,2010-06-27,NA
438,Brian,Iddon,Dr Brian Iddon,15,Labour,1997-05-01,NA
386,Eric,Illsley,Mr Eric Illsley,8,Independent,2010-05-20,NA
593,Adam,Ingram,Mr Adam Ingram,15,Labour,1987-06-11,NA
876,Michael,Irvine,Michael Irvine,4,Conservative,1900-01-01,NA
877,Charles,Irving,Sir Charles Irving,4,Conservative,1900-01-01,NA
468,John,Jack,Mr Michael Jack,4,Conservative,1987-06-11,NA
4619,Alister,Jack,Mr Alister Jack,4,Conservative,2017-06-08,2019-11-06
1658,Peter,Jackson,Peter  Jackson,15,Labour,1900-01-01,NA
399,Helen,Jackson,Helen Jackson,15,Labour,1992-04-09,NA
97,Robert,Jackson,Mr Robert Jackson,15,Labour,2005-01-15,NA
4115,Margot,James,Margot James,4,Conservative,2017-06-08,2019-09-04
4073,Sarah,James (Wollaston),Dr Sarah Wollaston,4,Conservative,2017-06-08,2019-02-20
232,David,Jamieson,Mr David Jamieson,15,Labour,1992-04-09,NA
879,Timothy,Janman,Tim Janman,4,Conservative,1900-01-01,NA
4634,Christine,Jardine,Christine Jardine,17,Liberal Democrat,2017-06-08,2019-11-06
4243,Daniel,Jarvis,Dan Jarvis,15,Labour,2017-06-08,2019-11-06
3945,Sajid,Javid,Sajid Javid,4,Conservative,2017-06-08,2019-11-06
881,Douglas,Jay,Douglas Jay,15,Labour,1900-01-01,NA
4498,Ranil,Jayawardena,Mr Ranil Jayawardena,4,Conservative,2017-06-08,2019-11-06
40,Bernard,Jenkin,Sir Bernard Jenkin,4,Conservative,2017-06-08,2019-11-06
289,Brian,Jenkins,Mr Brian Jenkins,15,Labour,1996-04-11,NA
4490,Andrea,Jenkyns,Andrea Jenkyns,4,Conservative,2017-06-08,2019-11-06
4320,Robert,Jenrick,Robert Jenrick,4,Conservative,2017-06-08,2019-11-06
1069,Thomas,Jessel,Toby Jessel,4,Conservative,1970-06-18,NA
708,Brynmor,John,Brynmor John,15,Labour,1900-01-01,NA
1014,James,Johnson,James Johnson,15,Labour,1950-02-23,NA
1073,Walter,Johnson,Walter Johnson,15,Labour,1970-06-18,NA
74,Melanie,Johnson,Miss Melanie Johnson,15,Labour,1997-05-01,NA
1423,Alexander,Johnson,Boris Johnson,4,Conservative,2017-06-08,2019-11-06
4592,Caroline,Johnson,Dr Caroline Johnson,4,Conservative,2017-06-08,2019-11-06
1533,Diana,Johnson,Dame Diana Johnson,15,Labour,2017-06-08,2019-11-06
3970,Gareth,Johnson,Gareth Johnson,4,Conservative,2017-06-08,2019-11-06
4039,Joseph,Johnson,Joseph  Johnson,4,Conservative,2017-06-08,2019-11-06
991,Daniel,Jones,Dan Jones,15,Labour,1900-01-01,NA
1659,Gwynoro,Jones,Gwynoro  Jones,15,Labour,1900-01-01,NA
1071,Trevor,Jones,Alec Jones,15,Labour,1967-03-09,NA
1147,Gwilym,Jones,Gwilym Jones,4,Conservative,1983-06-09,NA
550,Ieuan,Jones,Mr Ieuan Wyn Jones,22,Plaid Cymru,1987-06-11,NA
531,Martyn,Jones,Mr Martyn Jones,15,Labour,1987-06-11,NA
560,Jonathan,Jones,Mr Jon Owen Jones,15,Labour,1992-04-09,NA
303,Lynne,Jones,Lynne Jones,15,Labour,1992-04-09,NA
362,Fiona,Jones,Ms Fiona Jones,15,Labour,1997-05-01,NA
323,Jennifer,Jones,Ms Jenny Jones,15,Labour,1997-05-01,NA
530,Stephen,Jones,Lord Jones,15,Labour,2001-07-06,NA
248,Nigel,Jones,Lord Jones of Cheltenham,17,Liberal Democrat,2005-06-20,NA
3996,Andrew,Jones,Andrew Jones,4,Conservative,2017-06-08,2019-11-06
4621,Darren,Jones,Darren Jones,15,Labour,2017-06-08,2019-11-06
1502,David,Jones,Mr David Jones,4,Conservative,2017-06-08,2019-11-06
4501,Gerald,Jones,Gerald Jones,15,Labour,2017-06-08,2019-11-06
3999,Graham,Jones,Graham P Jones,15,Labour,2017-06-08,2019-11-06
432,Helen,Jones,Helen Jones,15,Labour,2017-06-08,2019-11-06
1438,Kevan,Jones,Mr Kevan Jones,15,Labour,2017-06-08,2019-11-06
4024,Marcus,Jones,Mr Marcus Jones,4,Conservative,2017-06-08,2019-11-06
4631,Sarah,Jones,Sarah Jones,15,Labour,2017-06-08,2019-11-06
3956,Susan,Jones,Susan Elan Jones,15,Labour,2017-06-08,2019-11-06
883,Thomas,Jopling,Lord Jopling,4,Conservative,1997-06-05,NA
2976,Keith,Joseph,Lord Joseph,4,Conservative,1900-01-01,NA
1660,Frank,Judd,Lord Judd,15,Labour,1991-06-10,NA
885,Donald,Kaberry,Sir Donald Kaberry,4,Conservative,1900-01-01,NA
4316,Michael,Kane,Mike Kane,15,Labour,2017-06-08,2019-11-06
1566,Daniel,Kawczynski,Daniel Kawczynski,4,Conservative,2017-06-08,2019-11-06
354,Sally,Keeble,Ms Sally Keeble,15,Labour,1997-05-01,NA
4680,Gillian,Keegan,Gillian Keegan,4,Conservative,2017-06-08,2019-11-06
1588,Barbara,Keeley,Barbara Keeley,15,Labour,2017-06-08,2019-11-06
148,Ann,Keen,Ann Keen,15,Labour,1997-05-01,NA
266,Paul,Keetch,Mr Paul Keetch,17,Liberal Democrat,1997-05-01,NA
886,Mary,Kellett-Bowman,Dame Elaine Kellett-Bowman,4,Conservative,1900-01-01,NA
439,Ruth,Kelly,Ruth Kelly,15,Labour,1997-05-01,NA
519,Fraser,Kemp,Mr Fraser Kemp,15,Labour,1997-05-01,NA
4026,Elizabeth,Kendall,Liz Kendall,15,Labour,2017-06-08,2019-11-06
486,Jane,Kennedy,Jane Kennedy,15,Labour,1992-04-09,NA
4455,Seema,Kennedy,Seema Kennedy,4,Conservative,2017-06-08,2019-11-06
887,Russell,Kerr,Russell Kerr,15,Labour,1900-01-01,NA
4604,Stephen,Kerr,Stephen Kerr,4,Conservative,2017-06-08,2019-11-06
262,Simon,Key,Robert Key,4,Conservative,1983-06-09,NA
4671,Mohammed,Khan,Afzal Khan,15,Labour,2017-06-08,2019-11-06
283,David,Kidney,Mr David Kidney,15,Labour,1997-05-01,NA
485,Peter,Kilfoyle,Mr Peter Kilfoyle,15,Labour,1991-07-04,NA
4672,Gerard,Killen,Ged Killen,15,Labour,2017-06-08,2019-11-06
1149,Roger,King,Roger King,4,Conservative,1983-06-09,NA
292,Andrew,King,Andy King,15,Labour,1997-05-01,NA
254,Thomas,King,Lord King of Bridgwater,4,Conservative,2001-07-09,NA
143,Oona,King,Baroness King of Bow,15,Labour,2011-01-26,NA
251,Teresa,Kingham,Ms Tess Kingham,15,Labour,1997-05-01,NA
693,Neil,Kinnock,Lord Kinnock,15,Labour,2005-01-28,NA
4359,Stephen,Kinnock,Stephen Kinnock,15,Labour,2017-06-08,2019-11-06
265,Julie,Kirkbride,Julie Kirkbride,4,Conservative,1997-05-01,NA
891,Timothy,Kirkhope,Lord Kirkhope of Harrogate,4,Conservative,2016-10-07,NA
635,Archibald,Kirkwood,Lord Kirkwood of Kirkhope,17,Liberal Democrat,2005-06-10,NA
1167,Angela,Knight,Mrs Angela Knight,4,Conservative,1992-04-09,NA
4160,James,Knight,Lord Knight of Weymouth,15,Labour,2001-06-07,NA
4160,James,Knight,Lord Knight of Weymouth,15,Labour,2010-06-23,NA
1200,Gregory,Knight,Sir Greg Knight,4,Conservative,2017-06-08,2019-11-06
4410,Julian,Knight,Julian Knight,4,Conservative,2017-06-08,2019-11-06
1150,Michael,Knowles,Michael Knowles,4,Conservative,1983-06-09,NA
995,David,Knox,Sir David Knox,4,Conservative,1900-01-01,NA
1557,Susan,Kramer,Baroness Kramer,17,Liberal Democrat,2010-12-22,NA
4134,Kwasi,Kwarteng,Kwasi Kwarteng,4,Conservative,2017-06-08,2019-11-06
4505,Peter,Kyle,Peter Kyle,15,Labour,2017-06-08,2019-11-06
1168,George,Kynoch,George Kynoch,4,Conservative,1992-04-09,NA
90,Stephen,Ladyman,Dr Stephen Ladyman,15,Labour,1997-05-01,NA
36,Eleanor,Laing,Dame Eleanor Laing,4,Conservative,2017-06-08,2019-11-06
4660,Lesley,Laird,Lesley Laird,15,Labour,2017-06-08,2019-11-06
142,Jacqueline,Lait,Mrs Jacqui Lait,4,Conservative,1992-04-09,NA
4630,Ben,Lake,Ben Lake,22,Plaid Cymru,2017-06-08,2019-11-06
1439,Norman,Lamb,Norman Lamb,17,Liberal Democrat,2017-06-08,2019-11-06
892,David,Lambie,David Lambie,15,Labour,1900-01-01,NA
893,Harry,Lamborn,Harry Lamborn,15,Labour,1900-01-01,NA
206,David,Lammy,Mr David Lammy,15,Labour,2017-06-08,2019-11-06
895,Norman,Lamont,Lord Lamont of Lerwick,4,Conservative,1998-07-24,NA
4608,John,Lamont,John Lamont,4,Conservative,2017-06-08,2019-11-06
1544,John,Lancaster,Mark Lancaster,4,Conservative,2017-06-08,2019-11-06
896,Ian,Lang,Lord Lang of Monkton,4,Conservative,1997-09-29,NA
897,John,Langford-Holt,Sir John Langford-Holt,4,Conservative,1900-01-01,NA
123,Andrew,Lansley,Lord Lansley,4,Conservative,2015-10-05,NA
1661,Arthur,Latham,Arthur Latham,15,Labour,1900-01-01,NA
1033,Michael,Latham,Sir Michael Latham,4,Conservative,1974-02-28,NA
4025,Pauline,Latham,Mrs Pauline Latham,4,Conservative,2017-06-08,2019-11-06
4139,Ian,Lavery,Ian Lavery,15,Labour,2017-06-08,2019-11-06
4403,Christopher,Law,Chris Law,29,Scottish National Party,2017-06-08,2019-11-06
898,Geoffrey,Lawler,Geoffrey Lawler,4,Conservative,1900-01-01,NA
1013,Ivan,Lawrence,Sir Ivan Lawrence,4,Conservative,1974-02-28,NA
540,Jacqueline,Lawrence,Mrs Jackie Lawrence,15,Labour,1997-05-01,NA
1039,Nigel,Lawson,Lord Lawson of Blaby,4,Conservative,1992-07-01,NA
327,Robert,Laxton,Mr Bob Laxton,15,Labour,1997-05-01,NA
899,Spencer,Le Marchant,Sir Spencer Le Marchant,4,Conservative,1900-01-01,NA
900,Edward,Leadbitter,Ted Leadbitter,15,Labour,1900-01-01,NA
4117,Andrea,Leadsom,Andrea Leadsom,4,Conservative,2017-06-08,2019-11-06
1662,John,Lee,John Lee,15,Labour,1900-01-01,NA
1132,John,Lee,Lord Lee of Trafford,17,Liberal Democrat,2006-05-26,NA
4664,Karen,Lee,Karen Lee,15,Labour,2017-06-08,2019-11-06
3921,Phillip,Lee,Dr Phillip Lee,4,Conservative,2017-06-08,2019-09-03
4109,Jeremy,Lefroy,Jeremy Lefroy,4,Conservative,2017-06-08,2019-11-06
901,Barry,Legg,Barry Legg,4,Conservative,1900-01-01,NA
345,Edward,Leigh,Sir Edward Leigh,4,Conservative,2017-06-08,2019-11-06
4517,Lucy,Leigh (Frazer),Lucy Frazer,4,Conservative,2017-06-08,2019-11-06
902,Mark,Lennox-Boyd,Sir Mark Lennox-Boyd,4,Conservative,1900-01-01,NA
1663,Richard,Leonard,Richard  Leonard,15,Labour,1900-01-01,NA
24,David,Lepper,David Lepper,15,Labour,1997-05-01,NA
422,Christopher,Leslie,Mr Chris Leslie,15,Labour,2017-06-08,2019-02-18
903,James,Lester,Sir James Lester,4,Conservative,1900-01-01,NA
2465,Joan,Lestor,Baroness Lestor of Eccles,15,Labour,1966-03-31,NA
247,Oliver,Letwin,Sir Oliver Letwin,4,Conservative,2017-06-08,2019-09-04
330,Tom,Levitt,Tom Levitt,15,Labour,1997-05-01,NA
4277,Emma,Lewell-Buck,Mrs Emma Lewell-Buck,15,Labour,2017-06-08,2019-11-06
4659,Andrew,Lewer,Andrew Lewer,4,Conservative,2017-06-08,2019-11-06
985,Arthur,Lewis,Arthur Lewis,15,Labour,1900-01-01,NA
1027,Kenneth,Lewis,Sir Kenneth Lewis,4,Conservative,1959-10-08,NA
1059,Ronald,Lewis,Ron Lewis,15,Labour,1964-10-15,NA
461,Terence,Lewis,Mr Terry Lewis,15,Labour,1983-06-09,NA
4009,Brandon,Lewis,Brandon Lewis,4,Conservative,2017-06-08,2019-11-06
4500,Clive,Lewis,Clive Lewis,15,Labour,2017-06-08,2019-11-06
54,Julian,Lewis,Dr Julian Lewis,4,Conservative,2017-06-08,2019-11-06
441,Ivan,Lewis,Mr Ivan Lewis,8,Independent,2017-11-23,2019-11-06
573,Helen,Liddell,Baroness Liddell of Coatdyke,15,Labour,2010-07-07,NA
1396,Ian,Liddell-Grainger,Mr Ian Liddell-Grainger,4,Conservative,2017-06-08,2019-11-06
15,David,Lidington,Sir David Lidington,4,Conservative,2017-06-08,2019-11-06
699,David,Lightbown,Sir David Lightbown,4,Conservative,1983-06-09,NA
68,Peter,Lilley,Lord Lilley,4,Conservative,2018-06-18,NA
4640,David,Linden,David Linden,29,Scottish National Party,2017-06-08,2019-11-06
1614,Robert,Lindsay,Earl of Crawford and Balcarres,4,Conservative,1975-01-24,2019-11-28
141,John,Linton,Martin Linton,15,Labour,1997-05-01,NA
4611,Emma,Little Pengelly,Emma Little Pengelly,7,Democratic Unionist Party,2017-06-08,2019-11-06
1010,Ian,Lloyd,Sir Ian Lloyd,4,Conservative,1900-01-01,NA
51,Peter,Lloyd,Sir Peter Lloyd,4,Conservative,1979-05-03,NA
450,Anthony,Lloyd,Tony Lloyd,15,Labour,2017-06-08,2019-11-06
3968,Stephen,Lloyd,Stephen Lloyd,8,Independent,2018-12-06,2019-10-29
272,David,Lock,Mr David Lock,15,Labour,1997-05-01,NA
4396,Rebecca,Long-Bailey,Rebecca Long Bailey,15,Labour,2017-06-08,2019-11-06
4647,Julia,Lopez,Julia Lopez,4,Conservative,2017-06-08,2019-11-06
3989,Giacomo,Lopresti,Jack Lopresti,4,Conservative,2017-06-08,2019-11-06
134,Michael,Lord,Lord Framlingham,4,Conservative,2011-01-14,NA
4090,Jonathan,Lord,Mr Jonathan Lord,4,Conservative,2017-06-08,2019-11-06
114,Timothy,Loughton,Tim Loughton,4,Conservative,2017-06-08,2019-11-06
907,Edward,Loyden,Eddie Loyden,15,Labour,1900-01-01,NA
3930,Caroline,Lucas,Caroline Lucas,44,Green Party,2017-06-08,2019-11-06
1470,Ian,Lucas,Ian C. Lucas,15,Labour,2017-06-08,2019-11-06
1407,Iain,Luke,Mr Iain Luke,15,Labour,2001-06-07,NA
1256,Elizabeth,Lynne,Liz Lynne,17,Liberal Democrat,1992-01-01,NA
1372,Alexander,Lyon,Alex Lyon,15,Labour,1900-01-01,NA
1457,John,Lyons,Mr John Lyons,15,Labour,2001-06-07,NA
1667,Margo,MacDonald,Margo MacDonald,29,Scottish National Party,1900-01-01,NA
641,Calum,MacDonald (Domhnallach),Dr Calum MacDonald,15,Labour,1987-06-11,NA
1295,David,Macfarlane,Sir Neil Macfarlane,4,Conservative,1900-01-01,NA
1668,Roderick,MacFarquhar,Roderick MacFarquhar,15,Labour,1900-01-01,NA
131,John,MacGregor,Lord MacGregor of Pulham Market,4,Conservative,2001-07-05,2019-07-26
7,Andrew,Mackay,Mr Andrew Mackay,4,Conservative,1977-03-31,NA
1133,John,Mackay,John Mackay,4,Conservative,1979-05-03,NA
1350,James,Mackenzie,Gregor Mackenzie,15,Labour,1900-01-01,NA
45,Andrew,Mackinlay,Andrew Mackinlay,15,Labour,1992-04-09,NA
4529,Craig,Mackinlay,Craig Mackinlay,4,Conservative,2017-06-08,2019-11-06
497,David,Maclean,Lord Blencathra,4,Conservative,2011-02-28,NA
4668,Rachel,Maclean,Rachel Maclean,4,Conservative,2017-06-08,2019-11-06
578,Robert,Maclennan,Lord Maclennan of Rogart,17,Liberal Democrat,2001-07-19,2020-01-17
910,Maurice,Macmillan,Viscount Macmillan of Ovenden,4,Conservative,1900-01-01,NA
1546,Angus,MacNeil,Angus Brendan MacNeil,29,Scottish National Party,2017-06-08,2019-11-06
912,Maxwell,Madden,Max Madden,15,Labour,1900-01-01,NA
4418,Justin,Madders,Justin Madders,15,Labour,2017-06-08,2019-11-06
685,Diana,Maddock,Baroness Maddock,17,Liberal Democrat,1997-10-30,NA
6,William,Madel,Sir David Madel,4,Conservative,1970-06-18,NA
1368,Bryan,Magee,Bryan Magee,32,Social Democratic Party,1982-03-02,NA
1032,Meredith,Maguire,Frank Maguire,8,Independent,1974-10-10,NA
1392,Khalid,Mahmood,Mr Khalid Mahmood,15,Labour,2017-06-08,2019-11-06
3914,Shabana,Mahmood,Shabana Mahmood,15,Labour,2017-06-08,2019-11-06
409,Alice,Mahon,Alice Mahon,15,Labour,1987-06-11,NA
1568,Anne,Main,Mrs Anne Main,4,Conservative,2017-06-08,2019-11-06
1219,Helen,Maitland,Lady Olga Maitland,4,Conservative,1900-01-01,NA
119,John,Major,Mr John Major,4,Conservative,1979-05-03,NA
4484,Alan,Mak,Alan Mak,4,Conservative,2017-06-08,2019-11-06
4253,Seema,Malhotra-Saluja,Seema Malhotra,15,Labour,2017-06-08,2019-11-06
1509,Shahid,Malik,Mr Shahid Malik,15,Labour,2005-05-05,NA
109,Humfrey,Malins,Mr Humfrey Malins,4,Conservative,1983-06-09,NA
324,Clare,Mallaber,Judy Mallaber,15,Labour,1997-05-01,NA
652,Seamus,Mallon,Mr Seamus Mallon,31,Social Democratic & Labour Party,1986-01-23,NA
1272,Peter,Malone,Gerald Malone,4,Conservative,1900-01-01,NA
4495,Christopher,Malthouse,Kit Malthouse,4,Conservative,2017-06-08,2019-11-06
500,Peter,Mandelson,Lord Mandelson,15,Labour,2008-10-13,NA
1387,John,Mann,Lord Mann,15,Labour,2017-06-08,2019-10-27
4496,Scott,Mann,Scott Mann,4,Conservative,2017-06-08,2019-11-06
1273,Keith,Mans,Keith Mans,4,Conservative,1900-01-01,NA
535,John,Marek,Dr John Marek,8,Independent,2003-05-01,NA
1339,Kenneth,Marks,Kenneth Marks,15,Labour,1900-01-01,NA
1242,Paul,Marland,Paul Marland,4,Conservative,1900-01-01,NA
913,Antony,Marlow,Tony Marlow,4,Conservative,1995-04-01,NA
1671,David,Marquand,David  Marquand,15,Labour,1900-01-01,NA
275,Paul,Marsden,Mr Paul Marsden,8,Independent,2005-04-06,NA
465,Gordon,Marsden,Gordon Marsden,15,Labour,2017-06-08,2019-11-06
1204,John,Marshall,Mr John Marshall,4,Conservative,1900-01-01,NA
1231,Robert,Marshall,Sir Michael Marshall,4,Conservative,1900-01-01,NA
1320,Edmund,Marshall,Dr Edmund Marshall,15,Labour,1971-05-27,NA
339,James,Marshall,Mr Jim Marshall,15,Labour,1974-10-10,NA
613,David,Marshall,Mr David Marshall,15,Labour,1979-05-03,NA
86,Robert,Marshall-Andrews,Mr Robert Marshall-Andrews,15,Labour,1997-05-01,NA
1178,Harry,Marten,Sir Neil Marten,4,Conservative,1900-01-01,NA
1209,David,Martin,Mr David Martin,4,Conservative,1900-01-01,NA
4678,Alexander,Martin,Sandy Martin,15,Labour,2017-06-08,2019-11-06
495,Eric,Martlew,Mr Eric Martlew,15,Labour,1987-06-11,NA
4471,Rachael,Maskell,Rachael Maskell,15,Labour,2017-06-08,2019-11-06
4245,Paul,Maskey,Paul Maskey,30,Sinn Féin,2017-06-08,2019-11-06
1607,John,Mason,John Mason,29,Scottish National Party,2008-07-24,NA
4625,Paul,Masterton,Paul Masterton,4,Conservative,2017-06-08,2019-11-06
49,Michael,Mates,Mr Michael Mates,4,Conservative,1974-10-10,NA
1315,David,Mather,Sir Carol Mather,4,Conservative,1900-01-01,NA
4408,Christian,Matheson,Christian Matheson,15,Labour,2017-06-08,2019-11-06
115,Francis,Maude,Lord Maude of Horsham,4,Conservative,2015-05-26,NA
1365,Raymond,Mawby,Ray Mawby,4,Conservative,1900-01-01,NA
121,Brian,Mawhinney,Lord Mawhinney,4,Conservative,2005-06-24,2019-11-09
607,John,Maxton,Lord Maxton,15,Labour,2004-06-17,NA
8,Theresa,May,Mrs Theresa May,4,Conservative,2017-06-08,2019-11-06
915,Vera,Maynard,Miss Joan Maynard,15,Labour,1900-01-01,NA
3926,Paul,Maynard,Paul Maynard,4,Conservative,2017-06-08,2019-11-06
1354,Stephen,McAdden,Sir Stephen McAdden,4,Conservative,1900-01-01,NA
589,John,McAllion,Mr John McAllion,15,Labour,1987-06-11,NA
4158,Thomas,McAvoy,Lord McAvoy,15,Labour,1987-06-11,NA
4158,Thomas,McAvoy,Lord McAvoy,15,Labour,2010-06-22,NA
298,Stephen,McCabe,Steve McCabe,15,Labour,2017-06-08,2019-11-06
405,Christine,McCafferty,Chris McCafferty,15,Labour,1997-05-01,NA
4624,Elisha,McCallion,Elisha McCallion,30,Sinn Féin,2017-06-08,2019-11-06
1491,Kerry,McCarthy,Kerry McCarthy,15,Labour,2017-06-08,2019-11-06
1553,Sarah,McCarthy-Fry,Sarah McCarthy-Fry,15,Labour,2005-05-05,NA
448,Ian,McCartney,Sir Ian McCartney,15,Labour,1987-06-11,NA
654,Robert,McCartney,Mr Robert McCartney,39,United Kingdom Unionist,1995-06-15,NA
655,William,McCrea,Lord McCrea of Magherafelt and Cookstown,7,Democratic Unionist Party,2018-06-19,NA
1186,Robert,McCrindle,Sir Robert McCrindle,4,Conservative,1900-01-01,NA
916,Anna,McCurley,Anna McCurley,4,Conservative,1900-01-01,NA
714,James,McCusker,Harold McCusker,38,Ulster Unionist Party,1900-01-01,NA
193,Siobhain,McDonagh,Siobhain McDonagh,15,Labour,2017-06-08,2019-11-06
1364,Oonagh,McDonald,Dr Oonagh McDonald,15,Labour,1900-01-01,NA
4269,Andrew,McDonald,Andy McDonald,15,Labour,2017-06-08,2019-11-06
4461,Stewart,McDonald,Stewart Malcolm McDonald,29,Scottish National Party,2017-06-08,2019-11-06
4393,Stuart,McDonald,Stuart C McDonald,29,Scottish National Party,2017-06-08,2019-11-06
